WEEK_YEAR_KEY,WEEK_KEY,WEEK_YEAR_SHORT_DES,MONTH_YEAR_KEY,MONTH_KEY,MONTH_YEAR_SHORT_DES,YEAR_WEEK_KEY,LOAD_TIME
196939,39,1969W39,196909,9,Sep 1969,1969,
196940,40,1969W40,196909,9,Sep 1969,1969,
196941,41,1969W41,196910,10,Oct 1969,1969,
196942,42,1969W42,196910,10,Oct 1969,1969,
196943,43,1969W43,196910,10,Oct 1969,1969,
196944,44,1969W44,196910,10,Oct 1969,1969,
196945,45,1969W45,196911,11,Nov 1969,1969,
196946,46,1969W46,196911,11,Nov 1969,1969,
196947,47,1969W47,196911,11,Nov 1969,1969,
196948,48,1969W48,196911,11,Nov 1969,1969,
196949,49,1969W49,196912,12,Dec 1969,1969,
196950,50,1969W50,196912,12,Dec 1969,1969,
196951,51,1969W51,196912,12,Dec 1969,1969,
196952,52,1969W52,196912,12,Dec 1969,1969,
197001,1,1970W01,196912,12,Dec 1969,1970,
197002,2,1970W02,197001,1,Jan 1970,1970,
197003,3,1970W03,197001,1,Jan 1970,1970,
197004,4,1970W04,197001,1,Jan 1970,1970,
197005,5,1970W05,197001,1,Jan 1970,1970,
197006,6,1970W06,197002,2,Feb 1970,1970,
197007,7,1970W07,197002,2,Feb 1970,1970,
197008,8,1970W08,197002,2,Feb 1970,1970,
197009,9,1970W09,197002,2,Feb 1970,1970,
197010,10,1970W10,197003,3,Mar 1970,1970,
197011,11,1970W11,197003,3,Mar 1970,1970,
197012,12,1970W12,197003,3,Mar 1970,1970,
197013,13,1970W13,197003,3,Mar 1970,1970,
197014,14,1970W14,197003,3,Mar 1970,1970,
197015,15,1970W15,197004,4,Apr 1970,1970,
197016,16,1970W16,197004,4,Apr 1970,1970,
197017,17,1970W17,197004,4,Apr 1970,1970,
197018,18,1970W18,197004,4,Apr 1970,1970,
197019,19,1970W19,197005,5,May 1970,1970,
197020,20,1970W20,197005,5,May 1970,1970,
197021,21,1970W21,197005,5,May 1970,1970,
197022,22,1970W22,197005,5,May 1970,1970,
197023,23,1970W23,197006,6,Jun 1970,1970,
197024,24,1970W24,197006,6,Jun 1970,1970,
197025,25,1970W25,197006,6,Jun 1970,1970,
197026,26,1970W26,197006,6,Jun 1970,1970,
197027,27,1970W27,197006,6,Jun 1970,1970,
197028,28,1970W28,197007,7,Jul 1970,1970,
197029,29,1970W29,197007,7,Jul 1970,1970,
197030,30,1970W30,197007,7,Jul 1970,1970,
197031,31,1970W31,197007,7,Jul 1970,1970,
197032,32,1970W32,197008,8,Aug 1970,1970,
197033,33,1970W33,197008,8,Aug 1970,1970,
197034,34,1970W34,197008,8,Aug 1970,1970,
197035,35,1970W35,197008,8,Aug 1970,1970,
197036,36,1970W36,197008,8,Aug 1970,1970,
197037,37,1970W37,197009,9,Sep 1970,1970,
197038,38,1970W38,197009,9,Sep 1970,1970,
197039,39,1970W39,197009,9,Sep 1970,1970,
197040,40,1970W40,197009,9,Sep 1970,1970,
197041,41,1970W41,197010,10,Oct 1970,1970,
197042,42,1970W42,197010,10,Oct 1970,1970,
197043,43,1970W43,197010,10,Oct 1970,1970,
197044,44,1970W44,197010,10,Oct 1970,1970,
197045,45,1970W45,197011,11,Nov 1970,1970,
197046,46,1970W46,197011,11,Nov 1970,1970,
197047,47,1970W47,197011,11,Nov 1970,1970,
197048,48,1970W48,197011,11,Nov 1970,1970,
197049,49,1970W49,197011,11,Nov 1970,1970,
197050,50,1970W50,197012,12,Dec 1970,1970,
197051,51,1970W51,197012,12,Dec 1970,1970,
197052,52,1970W52,197012,12,Dec 1970,1970,
197053,53,1970W53,197012,12,Dec 1970,1970,
197101,1,1971W01,197101,1,Jan 1971,1971,
197102,2,1971W02,197101,1,Jan 1971,1971,
197103,3,1971W03,197101,1,Jan 1971,1971,
197104,4,1971W04,197101,1,Jan 1971,1971,
197105,5,1971W05,197102,2,Feb 1971,1971,
197106,6,1971W06,197102,2,Feb 1971,1971,
197107,7,1971W07,197102,2,Feb 1971,1971,
197108,8,1971W08,197102,2,Feb 1971,1971,
197109,9,1971W09,197103,3,Mar 1971,1971,
197110,10,1971W10,197103,3,Mar 1971,1971,
197111,11,1971W11,197103,3,Mar 1971,1971,
197112,12,1971W12,197103,3,Mar 1971,1971,
197113,13,1971W13,197103,3,Mar 1971,1971,
197114,14,1971W14,197104,4,Apr 1971,1971,
197115,15,1971W15,197104,4,Apr 1971,1971,
197116,16,1971W16,197104,4,Apr 1971,1971,
197117,17,1971W17,197104,4,Apr 1971,1971,
197118,18,1971W18,197105,5,May 1971,1971,
197119,19,1971W19,197105,5,May 1971,1971,
197120,20,1971W20,197105,5,May 1971,1971,
197121,21,1971W21,197105,5,May 1971,1971,
197122,22,1971W22,197105,5,May 1971,1971,
197123,23,1971W23,197106,6,Jun 1971,1971,
197124,24,1971W24,197106,6,Jun 1971,1971,
197125,25,1971W25,197106,6,Jun 1971,1971,
197126,26,1971W26,197106,6,Jun 1971,1971,
197127,27,1971W27,197107,7,Jul 1971,1971,
197128,28,1971W28,197107,7,Jul 1971,1971,
197129,29,1971W29,197107,7,Jul 1971,1971,
197130,30,1971W30,197107,7,Jul 1971,1971,
197131,31,1971W31,197108,8,Aug 1971,1971,
197132,32,1971W32,197108,8,Aug 1971,1971,
197133,33,1971W33,197108,8,Aug 1971,1971,
197134,34,1971W34,197108,8,Aug 1971,1971,
197135,35,1971W35,197108,8,Aug 1971,1971,
197136,36,1971W36,197109,9,Sep 1971,1971,
197137,37,1971W37,197109,9,Sep 1971,1971,
197138,38,1971W38,197109,9,Sep 1971,1971,
197139,39,1971W39,197109,9,Sep 1971,1971,
197140,40,1971W40,197110,10,Oct 1971,1971,
197141,41,1971W41,197110,10,Oct 1971,1971,
197142,42,1971W42,197110,10,Oct 1971,1971,
197143,43,1971W43,197110,10,Oct 1971,1971,
197144,44,1971W44,197111,11,Nov 1971,1971,
197145,45,1971W45,197111,11,Nov 1971,1971,
197146,46,1971W46,197111,11,Nov 1971,1971,
197147,47,1971W47,197111,11,Nov 1971,1971,
197148,48,1971W48,197111,11,Nov 1971,1971,
197149,49,1971W49,197112,12,Dec 1971,1971,
197150,50,1971W50,197112,12,Dec 1971,1971,
197151,51,1971W51,197112,12,Dec 1971,1971,
197152,52,1971W52,197112,12,Dec 1971,1971,
197201,1,1972W01,197201,1,Jan 1972,1972,
197202,2,1972W02,197201,1,Jan 1972,1972,
197203,3,1972W03,197201,1,Jan 1972,1972,
197204,4,1972W04,197201,1,Jan 1972,1972,
197205,5,1972W05,197201,1,Jan 1972,1972,
197206,6,1972W06,197202,2,Feb 1972,1972,
197207,7,1972W07,197202,2,Feb 1972,1972,
197208,8,1972W08,197202,2,Feb 1972,1972,
197209,9,1972W09,197202,2,Feb 1972,1972,
197210,10,1972W10,197203,3,Mar 1972,1972,
197211,11,1972W11,197203,3,Mar 1972,1972,
197212,12,1972W12,197203,3,Mar 1972,1972,
197213,13,1972W13,197203,3,Mar 1972,1972,
197214,14,1972W14,197204,4,Apr 1972,1972,
197215,15,1972W15,197204,4,Apr 1972,1972,
197216,16,1972W16,197204,4,Apr 1972,1972,
197217,17,1972W17,197204,4,Apr 1972,1972,
197218,18,1972W18,197205,5,May 1972,1972,
197219,19,1972W19,197205,5,May 1972,1972,
197220,20,1972W20,197205,5,May 1972,1972,
197221,21,1972W21,197205,5,May 1972,1972,
197222,22,1972W22,197205,5,May 1972,1972,
197223,23,1972W23,197206,6,Jun 1972,1972,
197224,24,1972W24,197206,6,Jun 1972,1972,
197225,25,1972W25,197206,6,Jun 1972,1972,
197226,26,1972W26,197206,6,Jun 1972,1972,
197227,27,1972W27,197207,7,Jul 1972,1972,
197228,28,1972W28,197207,7,Jul 1972,1972,
197229,29,1972W29,197207,7,Jul 1972,1972,
197230,30,1972W30,197207,7,Jul 1972,1972,
197231,31,1972W31,197207,7,Jul 1972,1972,
197232,32,1972W32,197208,8,Aug 1972,1972,
197233,33,1972W33,197208,8,Aug 1972,1972,
197234,34,1972W34,197208,8,Aug 1972,1972,
197235,35,1972W35,197208,8,Aug 1972,1972,
197236,36,1972W36,197209,9,Sep 1972,1972,
197237,37,1972W37,197209,9,Sep 1972,1972,
197238,38,1972W38,197209,9,Sep 1972,1972,
197239,39,1972W39,197209,9,Sep 1972,1972,
197240,40,1972W40,197210,10,Oct 1972,1972,
197241,41,1972W41,197210,10,Oct 1972,1972,
197242,42,1972W42,197210,10,Oct 1972,1972,
197243,43,1972W43,197210,10,Oct 1972,1972,
197244,44,1972W44,197210,10,Oct 1972,1972,
197245,45,1972W45,197211,11,Nov 1972,1972,
197246,46,1972W46,197211,11,Nov 1972,1972,
197247,47,1972W47,197211,11,Nov 1972,1972,
197248,48,1972W48,197211,11,Nov 1972,1972,
197249,49,1972W49,197212,12,Dec 1972,1972,
197250,50,1972W50,197212,12,Dec 1972,1972,
197251,51,1972W51,197212,12,Dec 1972,1972,
197252,52,1972W52,197212,12,Dec 1972,1972,
197301,1,1973W01,197301,1,Jan 1973,1973,
197302,2,1973W02,197301,1,Jan 1973,1973,
197303,3,1973W03,197301,1,Jan 1973,1973,
197304,4,1973W04,197301,1,Jan 1973,1973,
197305,5,1973W05,197301,1,Jan 1973,1973,
197306,6,1973W06,197302,2,Feb 1973,1973,
197307,7,1973W07,197302,2,Feb 1973,1973,
197308,8,1973W08,197302,2,Feb 1973,1973,
197309,9,1973W09,197302,2,Feb 1973,1973,
197310,10,1973W10,197303,3,Mar 1973,1973,
197311,11,1973W11,197303,3,Mar 1973,1973,
197312,12,1973W12,197303,3,Mar 1973,1973,
197313,13,1973W13,197303,3,Mar 1973,1973,
197314,14,1973W14,197304,4,Apr 1973,1973,
197315,15,1973W15,197304,4,Apr 1973,1973,
197316,16,1973W16,197304,4,Apr 1973,1973,
197317,17,1973W17,197304,4,Apr 1973,1973,
197318,18,1973W18,197304,4,Apr 1973,1973,
197319,19,1973W19,197305,5,May 1973,1973,
197320,20,1973W20,197305,5,May 1973,1973,
197321,21,1973W21,197305,5,May 1973,1973,
197322,22,1973W22,197305,5,May 1973,1973,
197323,23,1973W23,197306,6,Jun 1973,1973,
197324,24,1973W24,197306,6,Jun 1973,1973,
197325,25,1973W25,197306,6,Jun 1973,1973,
197326,26,1973W26,197306,6,Jun 1973,1973,
197327,27,1973W27,197307,7,Jul 1973,1973,
197328,28,1973W28,197307,7,Jul 1973,1973,
197329,29,1973W29,197307,7,Jul 1973,1973,
197330,30,1973W30,197307,7,Jul 1973,1973,
197331,31,1973W31,197307,7,Jul 1973,1973,
197332,32,1973W32,197308,8,Aug 1973,1973,
197333,33,1973W33,197308,8,Aug 1973,1973,
197334,34,1973W34,197308,8,Aug 1973,1973,
197335,35,1973W35,197308,8,Aug 1973,1973,
197336,36,1973W36,197309,9,Sep 1973,1973,
197337,37,1973W37,197309,9,Sep 1973,1973,
197338,38,1973W38,197309,9,Sep 1973,1973,
197339,39,1973W39,197309,9,Sep 1973,1973,
197340,40,1973W40,197310,10,Oct 1973,1973,
197341,41,1973W41,197310,10,Oct 1973,1973,
197342,42,1973W42,197310,10,Oct 1973,1973,
197343,43,1973W43,197310,10,Oct 1973,1973,
197344,44,1973W44,197310,10,Oct 1973,1973,
197345,45,1973W45,197311,11,Nov 1973,1973,
197346,46,1973W46,197311,11,Nov 1973,1973,
197347,47,1973W47,197311,11,Nov 1973,1973,
197348,48,1973W48,197311,11,Nov 1973,1973,
197349,49,1973W49,197312,12,Dec 1973,1973,
197350,50,1973W50,197312,12,Dec 1973,1973,
197351,51,1973W51,197312,12,Dec 1973,1973,
197352,52,1973W52,197312,12,Dec 1973,1973,
197401,1,1974W01,197312,12,Dec 1973,1974,
197402,2,1974W02,197401,1,Jan 1974,1974,
197403,3,1974W03,197401,1,Jan 1974,1974,
197404,4,1974W04,197401,1,Jan 1974,1974,
197405,5,1974W05,197401,1,Jan 1974,1974,
197406,6,1974W06,197402,2,Feb 1974,1974,
197407,7,1974W07,197402,2,Feb 1974,1974,
197408,8,1974W08,197402,2,Feb 1974,1974,
197409,9,1974W09,197402,2,Feb 1974,1974,
197410,10,1974W10,197403,3,Mar 1974,1974,
197411,11,1974W11,197403,3,Mar 1974,1974,
197412,12,1974W12,197403,3,Mar 1974,1974,
197413,13,1974W13,197403,3,Mar 1974,1974,
197414,14,1974W14,197404,4,Apr 1974,1974,
197415,15,1974W15,197404,4,Apr 1974,1974,
197416,16,1974W16,197404,4,Apr 1974,1974,
197417,17,1974W17,197404,4,Apr 1974,1974,
197418,18,1974W18,197404,4,Apr 1974,1974,
197419,19,1974W19,197405,5,May 1974,1974,
197420,20,1974W20,197405,5,May 1974,1974,
197421,21,1974W21,197405,5,May 1974,1974,
197422,22,1974W22,197405,5,May 1974,1974,
197423,23,1974W23,197406,6,Jun 1974,1974,
197424,24,1974W24,197406,6,Jun 1974,1974,
197425,25,1974W25,197406,6,Jun 1974,1974,
197426,26,1974W26,197406,6,Jun 1974,1974,
197427,27,1974W27,197407,7,Jul 1974,1974,
197428,28,1974W28,197407,7,Jul 1974,1974,
197429,29,1974W29,197407,7,Jul 1974,1974,
197430,30,1974W30,197407,7,Jul 1974,1974,
197431,31,1974W31,197407,7,Jul 1974,1974,
197432,32,1974W32,197408,8,Aug 1974,1974,
197433,33,1974W33,197408,8,Aug 1974,1974,
197434,34,1974W34,197408,8,Aug 1974,1974,
197435,35,1974W35,197408,8,Aug 1974,1974,
197436,36,1974W36,197409,9,Sep 1974,1974,
197437,37,1974W37,197409,9,Sep 1974,1974,
197438,38,1974W38,197409,9,Sep 1974,1974,
197439,39,1974W39,197409,9,Sep 1974,1974,
197440,40,1974W40,197409,9,Sep 1974,1974,
197441,41,1974W41,197410,10,Oct 1974,1974,
197442,42,1974W42,197410,10,Oct 1974,1974,
197443,43,1974W43,197410,10,Oct 1974,1974,
197444,44,1974W44,197410,10,Oct 1974,1974,
197445,45,1974W45,197411,11,Nov 1974,1974,
197446,46,1974W46,197411,11,Nov 1974,1974,
197447,47,1974W47,197411,11,Nov 1974,1974,
197448,48,1974W48,197411,11,Nov 1974,1974,
197449,49,1974W49,197412,12,Dec 1974,1974,
197450,50,1974W50,197412,12,Dec 1974,1974,
197451,51,1974W51,197412,12,Dec 1974,1974,
197452,52,1974W52,197412,12,Dec 1974,1974,
197501,1,1975W01,197412,12,Dec 1974,1975,
197502,2,1975W02,197501,1,Jan 1975,1975,
197503,3,1975W03,197501,1,Jan 1975,1975,
197504,4,1975W04,197501,1,Jan 1975,1975,
197505,5,1975W05,197501,1,Jan 1975,1975,
197506,6,1975W06,197502,2,Feb 1975,1975,
197507,7,1975W07,197502,2,Feb 1975,1975,
197508,8,1975W08,197502,2,Feb 1975,1975,
197509,9,1975W09,197502,2,Feb 1975,1975,
197510,10,1975W10,197503,3,Mar 1975,1975,
197511,11,1975W11,197503,3,Mar 1975,1975,
197512,12,1975W12,197503,3,Mar 1975,1975,
197513,13,1975W13,197503,3,Mar 1975,1975,
197514,14,1975W14,197503,3,Mar 1975,1975,
197515,15,1975W15,197504,4,Apr 1975,1975,
197516,16,1975W16,197504,4,Apr 1975,1975,
197517,17,1975W17,197504,4,Apr 1975,1975,
197518,18,1975W18,197504,4,Apr 1975,1975,
197519,19,1975W19,197505,5,May 1975,1975,
197520,20,1975W20,197505,5,May 1975,1975,
197521,21,1975W21,197505,5,May 1975,1975,
197522,22,1975W22,197505,5,May 1975,1975,
197523,23,1975W23,197506,6,Jun 1975,1975,
197524,24,1975W24,197506,6,Jun 1975,1975,
197525,25,1975W25,197506,6,Jun 1975,1975,
197526,26,1975W26,197506,6,Jun 1975,1975,
197527,27,1975W27,197506,6,Jun 1975,1975,
197528,28,1975W28,197507,7,Jul 1975,1975,
197529,29,1975W29,197507,7,Jul 1975,1975,
197530,30,1975W30,197507,7,Jul 1975,1975,
197531,31,1975W31,197507,7,Jul 1975,1975,
197532,32,1975W32,197508,8,Aug 1975,1975,
197533,33,1975W33,197508,8,Aug 1975,1975,
197534,34,1975W34,197508,8,Aug 1975,1975,
197535,35,1975W35,197508,8,Aug 1975,1975,
197536,36,1975W36,197509,9,Sep 1975,1975,
197537,37,1975W37,197509,9,Sep 1975,1975,
197538,38,1975W38,197509,9,Sep 1975,1975,
197539,39,1975W39,197509,9,Sep 1975,1975,
197540,40,1975W40,197509,9,Sep 1975,1975,
197541,41,1975W41,197510,10,Oct 1975,1975,
197542,42,1975W42,197510,10,Oct 1975,1975,
197543,43,1975W43,197510,10,Oct 1975,1975,
197544,44,1975W44,197510,10,Oct 1975,1975,
197545,45,1975W45,197511,11,Nov 1975,1975,
197546,46,1975W46,197511,11,Nov 1975,1975,
197547,47,1975W47,197511,11,Nov 1975,1975,
197548,48,1975W48,197511,11,Nov 1975,1975,
197549,49,1975W49,197512,12,Dec 1975,1975,
197550,50,1975W50,197512,12,Dec 1975,1975,
197551,51,1975W51,197512,12,Dec 1975,1975,
197552,52,1975W52,197512,12,Dec 1975,1975,
197601,1,1976W01,197512,12,Dec 1975,1976,
197602,2,1976W02,197601,1,Jan 1976,1976,
197603,3,1976W03,197601,1,Jan 1976,1976,
197604,4,1976W04,197601,1,Jan 1976,1976,
197605,5,1976W05,197601,1,Jan 1976,1976,
197606,6,1976W06,197602,2,Feb 1976,1976,
197607,7,1976W07,197602,2,Feb 1976,1976,
197608,8,1976W08,197602,2,Feb 1976,1976,
197609,9,1976W09,197602,2,Feb 1976,1976,
197610,10,1976W10,197603,3,Mar 1976,1976,
197611,11,1976W11,197603,3,Mar 1976,1976,
197612,12,1976W12,197603,3,Mar 1976,1976,
197613,13,1976W13,197603,3,Mar 1976,1976,
197614,14,1976W14,197603,3,Mar 1976,1976,
197615,15,1976W15,197604,4,Apr 1976,1976,
197616,16,1976W16,197604,4,Apr 1976,1976,
197617,17,1976W17,197604,4,Apr 1976,1976,
197618,18,1976W18,197604,4,Apr 1976,1976,
197619,19,1976W19,197605,5,May 1976,1976,
197620,20,1976W20,197605,5,May 1976,1976,
197621,21,1976W21,197605,5,May 1976,1976,
197622,22,1976W22,197605,5,May 1976,1976,
197623,23,1976W23,197605,5,May 1976,1976,
197624,24,1976W24,197606,6,Jun 1976,1976,
197625,25,1976W25,197606,6,Jun 1976,1976,
197626,26,1976W26,197606,6,Jun 1976,1976,
197627,27,1976W27,197606,6,Jun 1976,1976,
197628,28,1976W28,197607,7,Jul 1976,1976,
197629,29,1976W29,197607,7,Jul 1976,1976,
197630,30,1976W30,197607,7,Jul 1976,1976,
197631,31,1976W31,197607,7,Jul 1976,1976,
197632,32,1976W32,197608,8,Aug 1976,1976,
197633,33,1976W33,197608,8,Aug 1976,1976,
197634,34,1976W34,197608,8,Aug 1976,1976,
197635,35,1976W35,197608,8,Aug 1976,1976,
197636,36,1976W36,197608,8,Aug 1976,1976,
197637,37,1976W37,197609,9,Sep 1976,1976,
197638,38,1976W38,197609,9,Sep 1976,1976,
197639,39,1976W39,197609,9,Sep 1976,1976,
197640,40,1976W40,197609,9,Sep 1976,1976,
197641,41,1976W41,197610,10,Oct 1976,1976,
197642,42,1976W42,197610,10,Oct 1976,1976,
197643,43,1976W43,197610,10,Oct 1976,1976,
197644,44,1976W44,197610,10,Oct 1976,1976,
197645,45,1976W45,197611,11,Nov 1976,1976,
197646,46,1976W46,197611,11,Nov 1976,1976,
197647,47,1976W47,197611,11,Nov 1976,1976,
197648,48,1976W48,197611,11,Nov 1976,1976,
197649,49,1976W49,197611,11,Nov 1976,1976,
197650,50,1976W50,197612,12,Dec 1976,1976,
197651,51,1976W51,197612,12,Dec 1976,1976,
197652,52,1976W52,197612,12,Dec 1976,1976,
197653,53,1976W53,197612,12,Dec 1976,1976,
197701,1,1977W01,197701,1,Jan 1977,1977,
197702,2,1977W02,197701,1,Jan 1977,1977,
197703,3,1977W03,197701,1,Jan 1977,1977,
197704,4,1977W04,197701,1,Jan 1977,1977,
197705,5,1977W05,197701,1,Jan 1977,1977,
197706,6,1977W06,197702,2,Feb 1977,1977,
197707,7,1977W07,197702,2,Feb 1977,1977,
197708,8,1977W08,197702,2,Feb 1977,1977,
197709,9,1977W09,197702,2,Feb 1977,1977,
197710,10,1977W10,197703,3,Mar 1977,1977,
197711,11,1977W11,197703,3,Mar 1977,1977,
197712,12,1977W12,197703,3,Mar 1977,1977,
197713,13,1977W13,197703,3,Mar 1977,1977,
197714,14,1977W14,197704,4,Apr 1977,1977,
197715,15,1977W15,197704,4,Apr 1977,1977,
197716,16,1977W16,197704,4,Apr 1977,1977,
197717,17,1977W17,197704,4,Apr 1977,1977,
197718,18,1977W18,197705,5,May 1977,1977,
197719,19,1977W19,197705,5,May 1977,1977,
197720,20,1977W20,197705,5,May 1977,1977,
197721,21,1977W21,197705,5,May 1977,1977,
197722,22,1977W22,197705,5,May 1977,1977,
197723,23,1977W23,197706,6,Jun 1977,1977,
197724,24,1977W24,197706,6,Jun 1977,1977,
197725,25,1977W25,197706,6,Jun 1977,1977,
197726,26,1977W26,197706,6,Jun 1977,1977,
197727,27,1977W27,197707,7,Jul 1977,1977,
197728,28,1977W28,197707,7,Jul 1977,1977,
197729,29,1977W29,197707,7,Jul 1977,1977,
197730,30,1977W30,197707,7,Jul 1977,1977,
197731,31,1977W31,197708,8,Aug 1977,1977,
197732,32,1977W32,197708,8,Aug 1977,1977,
197733,33,1977W33,197708,8,Aug 1977,1977,
197734,34,1977W34,197708,8,Aug 1977,1977,
197735,35,1977W35,197708,8,Aug 1977,1977,
197736,36,1977W36,197709,9,Sep 1977,1977,
197737,37,1977W37,197709,9,Sep 1977,1977,
197738,38,1977W38,197709,9,Sep 1977,1977,
197739,39,1977W39,197709,9,Sep 1977,1977,
197740,40,1977W40,197710,10,Oct 1977,1977,
197741,41,1977W41,197710,10,Oct 1977,1977,
197742,42,1977W42,197710,10,Oct 1977,1977,
197743,43,1977W43,197710,10,Oct 1977,1977,
197744,44,1977W44,197710,10,Oct 1977,1977,
197745,45,1977W45,197711,11,Nov 1977,1977,
197746,46,1977W46,197711,11,Nov 1977,1977,
197747,47,1977W47,197711,11,Nov 1977,1977,
197748,48,1977W48,197711,11,Nov 1977,1977,
197749,49,1977W49,197712,12,Dec 1977,1977,
197750,50,1977W50,197712,12,Dec 1977,1977,
197751,51,1977W51,197712,12,Dec 1977,1977,
197752,52,1977W52,197712,12,Dec 1977,1977,
197801,1,1978W01,197801,1,Jan 1978,1978,
197802,2,1978W02,197801,1,Jan 1978,1978,
197803,3,1978W03,197801,1,Jan 1978,1978,
197804,4,1978W04,197801,1,Jan 1978,1978,
197805,5,1978W05,197801,1,Jan 1978,1978,
197806,6,1978W06,197802,2,Feb 1978,1978,
197807,7,1978W07,197802,2,Feb 1978,1978,
197808,8,1978W08,197802,2,Feb 1978,1978,
197809,9,1978W09,197802,2,Feb 1978,1978,
197810,10,1978W10,197803,3,Mar 1978,1978,
197811,11,1978W11,197803,3,Mar 1978,1978,
197812,12,1978W12,197803,3,Mar 1978,1978,
197813,13,1978W13,197803,3,Mar 1978,1978,
197814,14,1978W14,197804,4,Apr 1978,1978,
197815,15,1978W15,197804,4,Apr 1978,1978,
197816,16,1978W16,197804,4,Apr 1978,1978,
197817,17,1978W17,197804,4,Apr 1978,1978,
197818,18,1978W18,197805,5,May 1978,1978,
197819,19,1978W19,197805,5,May 1978,1978,
197820,20,1978W20,197805,5,May 1978,1978,
197821,21,1978W21,197805,5,May 1978,1978,
197822,22,1978W22,197805,5,May 1978,1978,
197823,23,1978W23,197806,6,Jun 1978,1978,
197824,24,1978W24,197806,6,Jun 1978,1978,
197825,25,1978W25,197806,6,Jun 1978,1978,
197826,26,1978W26,197806,6,Jun 1978,1978,
197827,27,1978W27,197807,7,Jul 1978,1978,
197828,28,1978W28,197807,7,Jul 1978,1978,
197829,29,1978W29,197807,7,Jul 1978,1978,
197830,30,1978W30,197807,7,Jul 1978,1978,
197831,31,1978W31,197807,7,Jul 1978,1978,
197832,32,1978W32,197808,8,Aug 1978,1978,
197833,33,1978W33,197808,8,Aug 1978,1978,
197834,34,1978W34,197808,8,Aug 1978,1978,
197835,35,1978W35,197808,8,Aug 1978,1978,
197836,36,1978W36,197809,9,Sep 1978,1978,
197837,37,1978W37,197809,9,Sep 1978,1978,
197838,38,1978W38,197809,9,Sep 1978,1978,
197839,39,1978W39,197809,9,Sep 1978,1978,
197840,40,1978W40,197810,10,Oct 1978,1978,
197841,41,1978W41,197810,10,Oct 1978,1978,
197842,42,1978W42,197810,10,Oct 1978,1978,
197843,43,1978W43,197810,10,Oct 1978,1978,
197844,44,1978W44,197810,10,Oct 1978,1978,
197845,45,1978W45,197811,11,Nov 1978,1978,
197846,46,1978W46,197811,11,Nov 1978,1978,
197847,47,1978W47,197811,11,Nov 1978,1978,
197848,48,1978W48,197811,11,Nov 1978,1978,
197849,49,1978W49,197812,12,Dec 1978,1978,
197850,50,1978W50,197812,12,Dec 1978,1978,
197851,51,1978W51,197812,12,Dec 1978,1978,
197852,52,1978W52,197812,12,Dec 1978,1978,
197901,1,1979W01,197901,1,Jan 1979,1979,
197902,2,1979W02,197901,1,Jan 1979,1979,
197903,3,1979W03,197901,1,Jan 1979,1979,
197904,4,1979W04,197901,1,Jan 1979,1979,
197905,5,1979W05,197901,1,Jan 1979,1979,
197906,6,1979W06,197902,2,Feb 1979,1979,
197907,7,1979W07,197902,2,Feb 1979,1979,
197908,8,1979W08,197902,2,Feb 1979,1979,
197909,9,1979W09,197902,2,Feb 1979,1979,
197910,10,1979W10,197903,3,Mar 1979,1979,
197911,11,1979W11,197903,3,Mar 1979,1979,
197912,12,1979W12,197903,3,Mar 1979,1979,
197913,13,1979W13,197903,3,Mar 1979,1979,
197914,14,1979W14,197904,4,Apr 1979,1979,
197915,15,1979W15,197904,4,Apr 1979,1979,
197916,16,1979W16,197904,4,Apr 1979,1979,
197917,17,1979W17,197904,4,Apr 1979,1979,
197918,18,1979W18,197904,4,Apr 1979,1979,
197919,19,1979W19,197905,5,May 1979,1979,
197920,20,1979W20,197905,5,May 1979,1979,
197921,21,1979W21,197905,5,May 1979,1979,
197922,22,1979W22,197905,5,May 1979,1979,
197923,23,1979W23,197906,6,Jun 1979,1979,
197924,24,1979W24,197906,6,Jun 1979,1979,
